wavelength_alpha,wavelength_beta,wavelength_gamma,intensity_delta,isStar
10.28057109681792,65.73512209223186,50.5066410550183,25.11107721037137,False
22.41940352283308,50.312732932129755,37.2398931592971,46.597811216001894,False
32.88718759655763,47.94039251801762,53.0787085284413,21.108226526181923,True
17.220087408461517,76.54654270410852,52.48635046470335,45.6361813564296,True
7.419666961340127,51.44678933291516,54.493704167222404,47.44352758904225,False
15.213794685374502,53.25994964559479,38.44434830501912,47.734405584727064,False
32.4103105001525,26.028395229005113,40.438582328101944,28.072413583265885,True
34.725478511257315,47.13355804466066,46.93783549944942,45.57159367089931,True
30.27512843211524,59.49972739813672,40.75393880209345,40.46693419140309,True
27.125111605450062,78.92812178898026,41.916968178970585,17.773874423958297,True
27.107521043079657,44.99689380423424,47.17447313080747,23.45442679815436,False
29.532742055935017,68.35815605349934,51.43616835672361,41.71103489746825,False
20.775822064959524,43.02322364326779,49.64088094658052,30.7436815105837,False
37.17044601517823,56.635100567356105,47.64928733015163,41.02713330482556,True
38.60202836343681,67.00780078641075,48.66577049339108,12.20049214163733,False
30.168901686844606,,40.88077744447373,30.133328138711285,False
34.28704298869667,,56.00285494012614,37.02599152307186,True
37.84731129650873,,55.711869916780415,58.97582557409271,True
26.278147545464655,39.72093954269371,60.35221860421257,77.66680876457937,True
,40.802739635299176,46.45837316390025,26.272208552697617,False
31.080900854152553,54.75513137610457,55.99788964477822,58.522823196058354,False
,36.167713356762015,46.77550853283155,,True
41.28859227412756,31.785334482727126,46.120776369981144,22.907227398969347,True
32.80495531301094,63.824897645172385,51.25749205084862,29.516995978543957,True
43.331943784282394,,51.600149684706494,25.197727433604744,False
18.931453376579977,70.60587827876058,42.51372967344799,25.600896638819783,False
27.523570365700145,39.5530450610593,44.90751953316737,24.762478246413693,False
,41.22579910164324,46.57900428918539,23.153515537194885,False
20.129970519255792,73.79418133851681,49.83128537954023,36.167923277031605,False
33.584002763239525,68.27737979839094,45.16311818322242,42.89786793063836,False
7.54198253122037,84.78277725181928,48.372007038797484,52.85450074430655,True
,84.08296724838695,48.65688851488299,45.136357617900536,True
,66.1173030107387,49.87154290258357,49.17618626700709,False
44.73311776857483,59.46266654058757,47.92000062449265,57.27404275553586,False
39.985526040730655,60.6725697147134,59.61652105925698,23.277088230768484,False
25.694217423251647,34.99133441308227,,42.05457669069609,True
9.763205952350457,,50.01320180960354,17.416479095592084,False
16.320088071325415,62.920083557134866,56.68991559431056,40.809341727127524,True
33.92122736087862,35.46028406849751,53.813229786185715,28.81920836560723,True
50.457088075651725,56.75745613993637,48.73528999899493,15.74492119193133,False
30.896177626673982,42.315377983758985,55.82292139265378,43.655992752193626,False
26.409035714928812,63.483542196485416,59.16360064220244,,False
27.128012930570677,69.83332872107702,40.712052553704325,44.29945518642041,False
38.36040738108647,35.52662634109764,46.38082335694498,46.634073864295495,True
41.71357233549167,68.94420190576477,53.417041091053605,51.02842823785754,False
31.39498209759967,52.228641670695126,45.960595459831374,46.50840421819057,True
,39.01184395455569,52.717790874214174,35.028223979115914,False
21.651617449634593,37.629037462354745,51.96477832456884,43.56486406039253,True
22.144490375169404,67.87066991271297,47.43026785781981,23.523692036255554,False
,,50.98683279080568,41.57635775802716,True
17.99055019680111,53.30547337348986,53.16927268865791,17.79591635760544,True
40.12281463475254,34.03256709540223,,39.95820824317507,True
13.19965060507068,44.75258363812771,46.82555202805845,40.26716076426333,False
25.46729802423586,60.76795563334103,48.63535788772376,48.45846187003889,True
21.87488338715719,51.26316950234555,,38.094371609909814,True
43.159455606363146,43.240555991495725,44.76420734341019,37.04710927642982,False
22.09313591321214,47.76873540905742,51.4864505743556,31.822902816755125,True
56.80431485356499,55.54390780332612,53.87552952759288,38.06902939940291,False
24.109960922517107,37.8180787259375,49.031809114600684,46.035837310433806,True
25.688215536758076,70.03105798643082,,18.076719898287774,True
27.905946119360156,68.55365804115226,60.25601372113373,47.1228534039073,False
16.877111943043058,67.3413309449794,58.67231200085995,,False
,48.862075489411694,52.05484692874343,51.3836282258185,False
24.564869393083047,70.21188370393148,55.5284539391447,26.56299065507948,False
31.810727228236257,33.129692126398425,47.586734040959115,,True
31.498673295908137,81.10948802218282,54.66129059884429,41.235631041869695,True
20.95292915592671,54.80397567132871,51.783629793978804,,True
45.73349129345702,61.54536987319071,48.14851405197226,52.46801462960651,False
,65.72628132102176,53.54803761118724,31.93750538677984,False
34.61620555078966,69.97332697003617,49.207202794100716,21.55579134805091,False
35.070777845662285,64.33892010453684,49.35672457359619,39.372686568926966,True
47.52466122600572,55.41838074004437,46.796577614029204,40.81300700326052,True
13.237493475778557,68.2133248853633,55.07255726619642,38.9369463493817,False
17.20524179472539,63.06141361095986,47.98719677487173,47.72251236425898,True
18.148103538519706,43.730713219216526,45.76126960423178,38.73542413821576,False
41.962299572609865,59.1553575990974,48.489263331915765,45.60203679708185,True
3.7120981872713266,58.05815098240562,47.37679240450903,43.067902260754785,False
19.10406124226014,38.3554014790537,45.15440621757543,15.571155836926884,True
15.906681699910061,48.320384801397246,50.23440377065643,29.28761126158988,True
2.447683623179852,59.13216252995878,58.430535767105795,,False
38.48266240545976,49.04323505009693,58.6069622321897,18.724198119146447,False
0.0,27.384105855931292,49.19482564918953,16.02419787426935,True
39.626091175211066,59.0306568998304,,14.6916531294465,False
20.924905971070626,81.53076325432409,50.20259296749124,22.852684942903707,True
38.63657361051,42.17505886553977,42.806110815334634,28.311637502174023,False
28.991124377527914,53.849579649404895,49.74973131389888,33.78319407411403,True
20.057699178193396,49.65213401388055,48.77442312963996,15.313120159452367,False
21.505614042530656,72.83344668174726,50.02743881573251,25.699655649816975,False
38.68691114981753,64.41650164396933,49.8710802220603,29.48011615621857,True
28.069958855631995,20.631072160959583,45.76347716631973,18.920841309099774,True
33.90304023679404,75.08418754289264,55.345054546475794,33.58994624640212,True
,,45.13757892789223,26.084831294965127,True
19.182581131227654,51.94673610443687,54.08960365720982,54.13473102582564,False
30.24095783309238,51.44993903303139,43.894241265449665,32.30953465778563,True
28.774521825827417,59.33668389107128,50.06893244237705,50.320759574377924,True
26.478602620261114,44.34524179544619,53.263867414581526,22.266744222434095,False
27.66112011414785,65.08588542178309,38.97296036802429,36.28707283681951,False
17.015071280513993,44.65284470888578,46.88218009393573,44.98018487945269,False
20.422569333867443,62.33366028806087,49.214171894734285,46.25317064234708,True
37.520672632722565,66.43273159037008,53.96863669933491,26.792285934463372,False
5.005553134178307,65.36402565676148,51.66040796982994,24.0320256229645,False
8.319847000733478,65.45513901765477,49.62191323210291,21.69914548745783,False
11.198928791184201,40.94910760610706,42.6927520423837,31.98909719441326,True
54.99376973001611,56.492714309286626,55.85832439440577,33.10024409008206,False
45.50896179352689,74.16523082048892,57.356879062581186,33.97062665645223,True
48.29721800459609,46.06833435560864,49.48343277604254,24.57162656196484,False
23.610628522115036,41.746490434658035,51.65756710167163,29.009184843354134,False
9.970973031929478,43.88439015272204,46.64440044527673,40.24209917553317,False
25.28304745361419,31.87249834709504,51.09617479399519,37.69061679289042,True
19.040111189118072,51.100581105475825,41.104296276221596,,True
30.3553464145183,80.13599019130012,38.64787376921403,29.40129810173485,True
23.029322541956866,,49.845987382867015,35.27039521625495,False
7.654477105802922,,42.39568867273852,23.05523245927845,False
28.966156921289503,54.12936143387623,36.38406686784736,45.0560194062394,False
48.59603377243819,78.74621311314503,49.72205785351724,42.303718034221006,True
26.627592416533183,60.277501316866534,50.87869365953241,44.68107385192177,True
46.15037113642178,60.839416971205175,51.42240191931779,42.987288327678016,True
33.75108014090478,63.482077405055705,54.069342692956894,24.72513635794012,True
20.24778868845968,63.67737736003439,52.015476895051954,16.92625331704293,False
50.01126292365083,43.309134409919274,43.757236458436935,28.34771244741638,True
17.303971654710132,41.51561826791512,43.91625347904759,10.528425338968287,True
16.979171200502122,53.424172638735655,,23.795426922165923,True
13.500680206378302,44.28767475532211,57.253482949731236,19.686524946874503,False
46.580897810942346,69.41786656559069,49.04460414314006,17.574835452966276,True
32.29962325183117,36.087678958484965,37.16394212751989,18.461010734384296,True
25.178796510265155,45.183680528823515,45.39961607172294,35.84967298878444,True
32.377181238742594,56.07396781032816,45.58320036368542,38.969968697543884,True
13.817620753708137,40.757340989470805,52.41968467006048,24.759565671961422,False
10.706946522741806,58.022805868388026,53.34157374270963,47.752549584478906,False
22.910929962543662,49.89849517666551,46.07518285282459,13.421056151809534,False
25.603873206058946,52.15703262293243,48.853544368089416,31.983214971669746,True
31.1929089532965,,50.86730898674821,23.21957660099752,False
25.32493701931262,78.48290889460979,45.324771623428546,37.86928782299776,True
25.60302749635356,54.53936986021431,48.528798969288935,11.490393778600993,False
27.139497297626868,63.604365986872516,51.66638830146143,40.440278659706756,True
26.407593154541797,59.659090601824616,51.78472641712799,12.127077230059957,False
43.33328882391991,73.19844760132537,51.415258202330755,15.307130392420177,True
36.86670092455784,50.78173294804332,51.000829757520926,43.92598488938964,True
28.881528974646887,39.59350867288961,50.51077121046373,34.837487307117094,False
27.8333768524972,64.32494920484464,,16.70357038533752,False
20.82283384183113,53.13298523707511,45.750064835623995,42.85927332964174,True
32.53696255870889,30.61830165383557,44.52623068579466,8.566586897882672,True
24.54301765157912,44.470205497838435,47.96003223263044,43.71360761692441,False
10.062074255740097,46.29251833895033,49.805228161093844,36.23579330384675,False
12.98683050267767,63.572086257626246,,37.10672730489848,True
37.20000890160612,70.1268224429023,51.61966635209887,35.90419630844135,False
28.969067240112043,53.10537093160074,47.67652666027177,21.206009208233866,True
13.96211842529388,72.16366186232392,48.73060816654253,24.160264056676702,True
33.59273444510495,46.188310921081246,,42.593381749800216,True
51.48300407897465,38.49005028843996,45.83042204868446,29.579317483723333,True
53.7780923830522,59.60121189389737,49.2081585273621,44.98072313025605,False
11.347005084058196,50.86277768089471,47.30367311514156,22.517551075043,False
45.01318490136336,42.22680291096539,46.83346487101177,18.550023698948614,True
44.64834880918713,49.929279420424436,49.577411453512305,51.25891073169684,False
46.16757720297046,77.2684667698214,52.44056993052766,,True
25.935413451313227,70.2836142082131,53.74731714562853,41.303199391296474,False
21.742794837992314,30.818878436911195,44.95267565298667,18.01947717117387,True
8.617495089433909,46.1511220906187,,30.412766765981996,False
48.54858049334764,58.92468494946175,47.17909463885667,35.06940687162704,True
18.92597936869396,55.91657237475156,54.49139052853232,19.35123996429948,True
40.32213090474605,,54.166888810454935,17.469356229792442,False
33.37793989573309,77.40176651471629,48.86245359372681,28.266819232899923,True
49.74941669128957,43.85573000118161,44.602766650695656,36.753284340401166,False
29.303626812097868,67.4914602804572,50.956722239087,39.36139040245652,True
24.555398580357252,67.54333651006834,48.7385601419812,32.36125626132073,True
32.549237521606194,55.441438844108546,45.00972710423508,47.02879289844103,True
24.08356787304838,48.24452110876985,,29.175270583352628,True
31.562895204651678,60.86518528766446,40.9516121353918,15.606866324134124,False
46.82638258275871,47.444468764358284,47.969949393582915,21.389353616393667,False
22.21387065342149,66.07217929622098,42.9889479325123,19.076752547102714,False
18.729870217419105,46.153628739794584,57.66133961972155,34.24260901695649,False
49.86345480257299,43.54303169480895,46.601806659057075,25.31945000491202,False
40.48572246670259,59.960716071451344,43.95185704647177,32.16809050083257,True
22.855473482508568,,47.510384580331134,54.54297287216255,False
30.571680238386982,70.48311734065096,44.1655648886931,28.02921673832514,False
21.81829914940563,54.48104216780111,54.8945280941503,41.08896968794916,True
17.35138426233295,49.07127030961802,45.53562735926127,44.09841851334056,True
23.320664274309042,,59.49255214383099,45.39243502980776,False
15.062567758350621,65.18344544738017,50.93124537800678,24.484052608113934,False
33.767578389879304,54.30210083340799,56.120013123721506,45.31714663450073,True
54.040626268852634,50.65719668395028,48.43231303029266,43.96499354947378,False
15.44520081053905,59.489822907163486,50.83854651562336,32.988496575887766,True
36.42262109056297,47.06929057855566,40.26731629252307,36.628688639440156,False
,28.72941255788968,50.93703559005368,23.746752826443853,True
11.152202241626814,60.92873314013327,55.45100223369165,25.555652190151932,False
28.453254747034006,66.23830255685218,48.278771123893904,24.268464061394468,True
10.181655550187628,43.87793924064278,51.939820127099814,19.265452114590488,False
48.938155633591236,46.76751933560236,52.08967956008884,21.76866419290924,False
13.041203825311115,74.71056321526224,46.560320446617354,24.314162746306287,True
36.20867328647748,65.73103167396715,46.512429553281635,37.430990552842246,True
22.303739412982303,49.93473966319545,47.128917412852076,44.481769191364506,True
19.2096338118467,66.13496599084881,41.9444778153727,34.751497218740305,False
30.88385551012113,21.763948854950257,,11.294873340561395,True
46.326114024900605,58.4162476974211,46.97028235606222,40.25371671924229,True
27.025201936573655,67.05094549814575,,38.26972267253479,True
22.48467313953202,51.492677825996516,44.826144834472935,30.075045761807782,True
35.23415384391331,60.37375113472039,55.11735337893832,22.37369441828396,True
17.4368998534545,49.857561964551415,55.694218706969906,17.98300015411078,False
31.85295988805671,43.54339939210445,55.38281588730676,31.21906473474162,False
20.746376767990235,50.87044282306253,41.940812481752964,15.672907803038616,False
21.07875753386464,54.77079949467483,49.150923936007054,0.0,True
8.936024829529657,53.395008379326924,52.049837115841925,52.66980015131101,False
35.1148015535682,71.7496289247124,43.38508438955424,30.411257398581526,False
22.986251613481627,46.52229748736763,47.96255614596294,32.78195362902502,True
27.86644450892148,66.06027688740626,50.391197585836,51.94212271874207,False
32.88779125565743,38.0499387784687,49.955562976909405,32.00590879710353,False
10.392497730671447,63.57763026467845,54.448440313174274,27.12249204455925,False
10.535899077856541,40.35789798125509,58.62439598354289,14.832879371961358,True
14.438917055521332,61.72446612916498,55.66378018811294,37.700114029616266,True
14.208703245252071,44.00041239354641,54.7471971113754,32.80279091517157,False
11.415539157034434,,53.97107422041164,19.804274065951546,True
52.26853383793614,49.6954105773711,45.32883639834521,44.997214920633525,False
37.42276428029834,58.32145109316412,46.91972398406136,47.91671510335802,True
11.001812789568515,20.51081698606396,53.63189434411939,33.015094883331464,True
18.048143733423117,45.21707212339506,42.1464686140692,34.03923716799566,False
,67.9839129363576,47.86928219849854,34.79973869002163,False
28.6987300718487,73.27018140193178,42.17267311522774,36.67334578489617,True
32.19572459718825,63.658153344396986,60.0128670602012,16.244900551613703,False
25.72271614186172,,42.03076848064917,17.622474694649725,False
43.67038638894868,66.42357216893932,47.093720099043836,27.13268098869532,False
,44.58014445444319,40.95248265991657,31.43534414298387,False
46.30760317204425,44.637831155670945,49.9070864438419,36.983998405913354,False
,,51.29379185741137,32.793041400118916,True
25.46640658388459,51.696808840461756,54.30580902808652,47.727589930255206,True
19.932256892826402,53.03934325858362,41.728460187839296,27.145274336004956,True
28.13770306258013,66.29318853332397,61.153033127301114,27.820101204346166,False
14.480823183212408,61.220058870547525,26.02839522900511,26.62523790718513,True
26.316615333505098,50.51177942491559,62.451347372417615,,False
23.90767109114164,52.076715279078016,53.39500837932692,34.40361451145062,False
16.040943594194935,58.431596931574305,92.83472161179981,28.159524911018714,True
23.76672527834595,67.08720771821996,59.48912079897126,32.23240128058064,False
16.798590109127762,67.12266757285325,24.64379424357626,25.479871691295823,True
17.52722872307642,64.42196349393856,52.9314123201006,31.86915101470108,True
22.017813235956492,67.52447346409396,78.74621311314503,31.125571521216155,True
16.341090608290568,65.73496163972752,70.48515917576074,25.64478877767229,True
27.409076340838997,60.213732660836,71.67560006429586,31.78720120157931,True
,64.17064060235397,60.67256971471339,25.108822883640975,True
14.341777154276695,62.78287253135792,47.06929057855565,29.330969653624717,False
22.212887808585517,50.61590624661106,28.945171060875914,30.088501257119336,True
27.323473917157887,56.53561432771332,45.85792216669816,26.036718891935173,False
20.51359731557061,56.11764381127132,67.9839129363576,28.752604896963486,False
20.113758842553167,50.04197152342139,58.058150982405614,31.367227791998236,False
24.359550195955354,56.34614083956825,68.92780844176357,24.86286509151568,False
26.65750038711929,57.47115156112729,79.23945115425046,26.77523717937398,True
21.7461562035559,56.426923453584955,45.0549739925645,27.17452543510397,False
17.69786465838589,62.73093616856035,58.33983989245931,28.615315540704604,True
21.498965541164758,61.910822746216596,55.257214919025145,24.025566023987185,True
20.100081820080717,57.82981671241217,60.30990102722204,28.224016674327576,True
18.046351685997145,51.31554813791437,33.095133107177965,28.760323304583633,True
29.42699467569131,,70.03105798643082,23.464322023395887,False
17.406057166162164,64.0493829726627,0.0,32.83325886390728,True
20.752238539886758,62.020352775816875,50.72918330265928,29.137967268084203,True
22.477186711551123,63.0534759095179,48.7407746063623,24.592916614040988,True
24.979311202421332,50.16945951177704,35.241419041085265,29.660912971080087,True
15.700441169386119,56.67690236143356,50.87044282306253,22.704169894590994,True
18.00858116989063,57.854988904795064,64.60387411834456,30.327020413582716,False
16.68900416860783,60.1842873965859,77.09510075486408,24.47448727808306,True
30.248296710825667,52.45186351923356,50.07727141923503,31.888262957101286,False
11.88389831589297,57.32855407394522,50.312732932129755,32.48348301515886,True
20.334989731606395,63.07415382221223,56.635100567356105,30.72187998410822,True
,65.58777770611795,72.57822888531273,38.32050692776039,True
25.47737615206314,49.53962358727104,74.41642786255244,26.46273763546339,True
20.952032394026066,51.01789479170031,46.30608743031836,26.88624397558663,False
28.12427509143257,61.57121325459702,29.751859036416114,26.126325188089808,True
13.176517479145542,52.91356250908401,50.77233117824332,26.27204092413302,False
18.09313899118027,51.0298137713688,71.47184478886766,22.48854553170512,True
25.229957626239276,59.66945884956393,66.39453159036643,33.45692405512878,False
25.739230598710535,58.5153759565092,51.69680884046175,32.84075041406056,True
19.757382201287705,62.12182759290749,47.13355804466066,32.158964533423784,False
17.15875126160474,63.90563578192051,45.513731515824844,31.289369709129044,False
24.651632812095457,52.922560947521305,,35.32794200389469,True
23.636760985848323,,68.69990472107295,28.772444209955367,False
20.58932378377692,57.54934404513716,46.522297487367624,28.11452523482238,False
28.16813046381292,53.61890221223054,50.4551534762004,29.25528659763163,False
20.265006945069644,67.76160360160455,49.8607708779537,30.931694125861544,False
26.613621871941902,61.002968211482866,43.54339939210445,27.620296371250618,False
22.436703210533373,55.424295840536914,69.68313561517135,26.695470910364893,False
,60.71283784136139,47.54378438167788,26.909748176413167,False
15.70341694962665,56.07833382320642,66.1349659908488,28.73734960427083,False
27.906053077857027,56.21667457218876,45.02664297577165,28.293428798535597,False
,67.9748367951885,56.234034210594444,,False
19.809325728301822,62.10253635333212,67.35514495443273,24.282981996671392,False
18.451081539784738,68.95492934290967,49.6954105773711,31.97733002437969,False
26.60130036097891,56.73940994272486,27.503802875138103,26.733301975932925,True
19.094035105208555,,31.785334482727123,,True
18.894095084993197,63.89656592959762,59.0758577146577,33.469145471196825,True
22.313575989853696,60.75160858716522,55.17625541247417,26.274442973011208,True
27.691122591177365,62.22219205394144,,29.360798069245316,False
19.666222440630783,53.73741737490383,44.7525836381277,30.481555565372087,False
25.89177732442216,51.48608682754494,51.44678933291515,32.75092201448928,False
22.1388002635272,63.66482405452705,64.41650164396933,27.070392547046115,False
25.155642605497558,63.45923382451447,79.70086371045355,24.1606576326679,True
22.06278679097806,55.45424935266796,68.83334536783012,24.943921029529008,False
29.231214697327935,63.585268217387075,49.04323505009693,23.669072614722587,False
21.93650866275336,51.83671114514265,65.45513901765476,24.609833575021366,False
25.934627592727896,51.00403912546359,33.552826658574766,26.672168470412547,True
20.215688411344296,60.196114513612315,,27.906109711160546,True
21.658206127959183,60.967564185074075,56.342859852567635,27.389741970681293,True
22.67670043612713,58.8819380808407,63.68592299291201,25.175830630499703,True
14.839828836250641,60.34701969923552,,27.276956313005215,False
17.17514419481587,68.0757118093951,43.30913440991927,,False
19.47592626013181,64.51749365773023,64.64122375679082,26.776761861277777,False
,58.89092126615401,56.473775234746924,31.276257117718963,True
18.36141176492409,57.56923711254646,78.67366133484035,29.653680744775563,True
15.773473889406677,58.61520972300781,47.75648927301017,23.320677077425565,False
22.956852988979808,58.967663246117326,60.277501316866534,31.877357440474796,True
19.416967704990984,64.67054274417299,67.03134588702393,24.9329115900918,False
22.629495220518603,59.73301893242886,32.97703851263313,29.158487897787616,True
,62.89133574982116,30.7042997441842,31.11602169325197,True
,56.30410101728047,26.814271174229084,24.48205928007077,True
23.947700132103243,58.36701337052179,72.22965819993468,26.515101644512516,True
24.20793981372786,53.978119625764435,40.7573409894708,25.577623413039774,True
20.15717404395763,57.2214741226244,67.87066991271297,25.1868058541414,False
21.612850437329776,56.762057616849994,52.97678606211366,31.03705276478583,True
21.602980217547497,56.55068540629351,59.66517093577003,25.226957333580238,True
21.589768386952972,48.596091991761405,,22.815257569040185,True
,54.784092668184456,58.435373420491274,26.545673633045716,True
21.219339383308288,58.160534096454086,67.54333651006833,27.98148904606409,False
20.491168025513844,65.65133981091843,32.861971639931014,28.52740858344763,True
15.978984941867065,58.21021616842403,69.7832944531954,28.986441875434853,False
20.189814735271177,54.005360871900734,74.85313015557072,28.26464594975774,True
24.784725129805945,56.83770435318219,57.81454321322309,26.606884949062312,True
22.65814720457609,59.845582032374516,39.593508672889605,28.764542057817813,True
22.763729574264573,66.74943886689417,44.99098910524893,23.92991605357888,False
19.588830050645477,52.621055144037676,74.76232872878371,30.392785592568192,True
27.199236402292616,58.502588508339144,85.57049241182165,28.906239712262877,True
29.14924586833241,56.546286745165844,65.57962854140034,27.778155545829037,False
34.930292549206406,55.86459791753725,,28.756636245446764,False
24.079946526816265,50.68618858801977,56.28637440146119,27.291177354644795,False
17.86630682933903,63.31337466817764,64.7309610567243,20.103144585533993,False
18.826368727173325,48.97539333828952,45.718860602993864,30.209579009707284,False
21.225363089694905,61.61806050227095,69.89610772985782,31.926483057035874,False
18.900510133672118,60.742878341351116,53.72154120338362,26.338319560613797,True
18.894582783971096,51.766068693553414,65.67855535007288,28.50613491589129,False
25.729968046543515,57.01469010919902,53.47925402722514,33.6173950750855,True
17.036088476258207,69.44744272207386,63.596113756084705,30.407729020705826,False
18.447781464502626,58.460272902266496,78.48290889460978,29.723281561963454,True
20.68754506736113,61.86416486362653,56.651919116950836,28.841362687245407,True
11.952982407256423,63.6562786845825,65.42848151098838,30.444236416473718,False
20.47334668387918,58.62639999746672,44.31292046392786,26.84710446876653,False
20.05439536869926,53.01580331646144,50.8627776808947,24.86863614567912,True
17.506654447486632,60.50390382085269,70.48311734065095,26.611577865410545,False
24.24258246941363,72.05868476474018,66.96242535178249,28.26268343475972,True
17.992675250148388,65.40690094956527,43.240555991495725,29.4632858769153,False
30.64813876627313,58.83155284142651,39.72093954269371,42.30836270232813,True
18.73331470089439,64.28925254052754,60.6582991314655,29.476322027621112,True
18.673348570826242,59.286366911748416,39.51726254237795,34.28964008418079,True
15.137330204718173,58.75763319361651,64.15210584412044,27.871117055602376,False
23.81835142336074,,,23.84023215654954,False
29.86065976592182,62.99448133472407,28.852226559489402,29.677165585636992,True
14.656900236977076,51.706193649121666,65.13883840507782,20.94175721284705,False
22.408140505943955,54.22311571396101,60.50468285809088,23.5424735879772,True
22.54499840148088,61.67265267708067,46.69464073635358,32.07983486409501,False
18.657592417235445,61.207154868941146,56.073967810328156,30.071347416018632,True
17.293465883309125,59.588621303902755,44.83913651348656,19.276464548059,False
31.909898019528875,61.74683430837786,68.54576013253734,25.276255741745846,False
18.584794315437662,59.17103780415153,69.36957951630461,23.181463711505508,False
18.80216177501781,55.6648628380628,43.730713219216526,29.997177913990896,False
24.28896257275256,59.122534005891666,67.05094549814575,29.849910179867834,False
21.54289187447201,59.236748004355555,35.691252715716146,25.85987571888294,True
20.846049741277376,59.67876722619124,,25.422323447842913,False
17.13504237302461,63.82665961641299,64.82742559187156,35.08905227224597,False
25.794407419174473,52.0176181530109,72.83311905836369,28.661089447993454,True
27.508113338749435,65.9538468800878,49.64452843453124,26.594865419059076,False
21.798589633435796,61.24158454693844,57.55533408290862,28.83736929729363,True
22.46518958875353,64.40745277629792,,40.03316792757184,False
26.811567782361955,61.69021324222355,47.60097638191902,20.808669066259846,False
,,33.84541378952331,31.544324018231116,True
20.52075405332353,65.30320939571575,55.92943548311929,24.83993445051408,True
21.72120952443024,62.25632329176156,64.33892010453684,30.19869798882116,False
,63.838705122580926,66.63000467283604,29.932894539595296,False
17.98555537892938,64.82137169977571,64.86465344766015,31.016744931318687,False
22.112554245901606,53.44406856812635,42.094419729847594,30.226243576471685,False
18.777738630001906,57.862116165816346,74.41773708867072,30.758340659394314,True
29.24536866479101,52.69987374962109,40.35789798125509,22.438529580440804,True
22.07273066829064,68.58215657794773,48.612572783991766,32.01892240658428,False
23.469119508639942,54.25095777874474,39.65139216420941,27.39977209535313,True
17.918338086845516,57.45376422920181,71.40756343574397,26.957700609966928,False
20.074929036018915,64.28084750143361,62.74941459724102,,True
18.75434990665665,61.07599869219159,73.2526404465556,31.38667206698514,True
20.587274690241962,58.15571166703542,44.470205497838435,31.571417754284862,False
18.641205106076796,55.88882334215273,95.37391980908536,,True
21.372322917577563,57.16994614836148,61.41375382294005,30.276353424250907,True
25.3528193939079,49.71638213006781,57.98486176101393,24.060423623475096,False
19.573850204327545,54.91597738859811,58.48922888505086,34.39662743390283,True
22.139175900700153,62.935246359430515,66.1173030107387,33.29883679749178,False
21.867311188861667,56.17982280492476,59.14837427231002,22.849998916862084,True
18.416325510546244,,57.567733712593295,30.406038067242267,True
27.226421452250147,57.53173205092276,62.98951794975576,25.090397674272797,True
16.612278451025226,61.3931681910398,,26.487551207813848,False
24.503149872064697,,51.79246540122958,32.861989553301534,False
20.554774164818717,66.01984969049343,59.46266654058756,35.85960386438419,True
,54.12943361683132,42.68212936268043,29.575529165796848,False
16.901483841901907,61.243517966880574,42.05863883019498,30.030742559740304,False
19.783053107856126,64.37845497590803,48.24390821838336,30.087723913559056,False
21.27358641556329,57.078328914405645,,33.41489818457905,True
22.77936630405826,51.1777916290213,51.70725521821705,25.778946806560967,False
19.085463525879383,62.26787728972903,44.362402735306084,26.768222491624897,False
20.24974241636867,62.0764436021743,62.379958714621964,31.250491982832813,True
23.542582640589583,65.4740858981644,69.05817764401363,25.716182328078247,False
23.75641024422981,57.97410063266836,47.58685103257706,29.56439437867855,False
16.310919537452392,52.95812691077671,40.94910760610706,27.86380201573303,True
19.64269893698986,67.10716886773902,55.41838074004437,30.65416730211886,True
11.189077262304316,59.878545011715026,54.12936143387623,31.995925635494608,True
20.73643139459364,70.52665930035653,56.75697871353264,27.596661102918233,False
19.971703160961997,68.02252084747647,62.017615069533576,25.458697977610417,False
17.369066978921843,56.548771197536986,44.971440907223396,26.28247624877822,False
18.145687316658016,57.065011840146234,30.81887843691119,23.44622028367995,True
28.132363317738786,53.854669806546646,44.2876747553221,23.9733870776331,False
21.008759446063618,70.29357215123402,64.1789969849379,34.36684995114296,False
17.79946876230629,,30.618301653835566,20.456953910154773,True
23.450273562876774,57.20147132052772,47.76873540905742,27.811246738961636,False
13.48485024901699,58.01055276290804,44.42622776376898,24.962734187250966,False
15.090224822215689,57.728191446458794,45.99714546598638,25.660469894473447,False
19.65901884942776,60.62549754303346,21.763948854950257,21.319713836977098,True
29.525220162110198,52.768427524103195,58.05308608650532,27.332053720357038,True
25.547250298789287,61.742294889756884,63.482077405055705,25.566735907981325,True
27.650107418254187,64.27032295771336,54.422744540030166,26.097324713474084,True
21.82504982725802,68.47558299423912,67.0633363450783,23.821854285232938,False
15.821795603590466,63.70442888201595,38.609608377286534,30.273766364356845,True
24.147706555417887,60.24502607878264,46.37810470068024,28.73425426964802,False
22.625020641157533,67.07999594401588,43.533421604770226,34.0562962361107,False
26.43828178977416,58.80919593616538,65.76981444629322,27.961257991588802,False
,61.09098227263997,64.75475553609377,25.837245671776785,False
25.889898946895876,55.96784909658327,55.91657237475156,23.86736065661441,True
20.748981377937383,60.443100591944464,,30.75611349770404,False
19.482028175101867,59.74057760149998,74.44631327718628,23.977418601353268,True
20.097534287628793,59.934338508568295,,28.694043055355962,True
18.43402125997425,67.15845630954269,65.5924152493658,29.095564566056087,False
